word,dlt_stor
Indian,2
tribes,1
to,1
chew,1
coca,1
"leaves,",2
the,1
principal,1
ingredient,1
in,1
cocaine.,0
Bolivia,1
has,1
obtained,2
a,2
special,2
exemption,2
from,2
the,2
1961,2
Single,2
Convention,3
on,3
Narcotic,3
"Drugs,",4
the,2
framework,2
that,2
governs,2
international,2
drugs,2
"policy,",2
allowing,2
its,2
indigenous,2
people,1
to,1
chew,1
the,1
leaves.,0
Bolivia,1
had,1
argued,1
that,1
the,2
convention,1
was,1
in,1
opposition,1
to,1
its,1
new,1
"constitution,",4
adopted,2
in,2
"2009,",2
which,1
obliges,3
it,2
to,2
“protect,5
native,4
and,4
ancestral,3
coca,2
as,2
cultural,2
patrimony”,2
and,1
maintains,1
that,1
coca,2
“in,4
its,2
natural,2
state,1
...,1
is,1
not,1
a,1
dangerous,1
narcotic.”,0
South,1
American,1
Indians,1
have,1
chewed,2
coca,2
leaves,1
for,1
centuries.,0
The,1
leaves,1
reputedly,1
provide,2
energy,1
and,1
are,1
said,1
to,1
have,1
medicinal,1
qualities.,0
Supporters,2
of,2
Bolivia's,5
position,1
praised,2
it,1
for,1
doing,2
the,2
right,2
thing,1
by,1
defending,1
the,1
rights,1
of,1
indigenous,1
people.,0
“The,1
Bolivian,1
move,1
is,1
inspirational,2
and,2
"groundbreaking,”",3
said,1
Danny,2
"Kushlick,",2
Head,1
of,1
External,1
Affairs,1
at,1
the,1
Transform,1
Drug,2
Policy,1
"Foundation,",2
which,1
promotes,1
drug,1
liberalization.,0
“It,1
shows,1
that,1
any,2
country,2
that,2
has,2
had,2
enough,2
of,2
the,2
war,2
on,2
drugs,1
can,1
change,1
the,1
terms,1
of,1
its,1
engagement,1
with,1
the,1
UN,1
conventions.”,0
"However,",2
the,2
UN's,5
International,2
Narcotics,3
Control,2
Board,3
"(INCB),",9
which,2
monitors,2
implementation,2
of,2
the,2
global,2
drug,2
"treaties,",2
has,1
accused,2
Bolivia,1
of,1
threatening,1
the,1
integrity,1
of,1
the,1
international,1
drug,2
control,1
regime.,0
A,1
number,2
of,2
countries,2
–,2
including,2
the,2
"UK,",12
the,6
"US,",10
"Italy,",8
"Sweden,",6
the,3
Netherlands,2
and,2
Russia,1
–,1
opposed,1
Bolivia's,3
demands.,0
The,1
UK's,3
submission,2
to,2
the,2
"UN,",4
which,2
oversees,2
the,2
"convention,",2
told,3
the,3
UN,2
that,2
it,2
“acknowledges,5
and,3
respects,2
the,2
cultural,2
importance,2
of,2
the,2
coca,2
leaf,2
in,2
"Bolivia,”",3
but,1
it,1
adds:,2
“The,3
United,2
Kingdom,1
is,1
…,1
concerned,1
that,1
the,2
reservation,1
could,1
lead,1
to,1
increases,2
in,2
coca,2
production,1
and,1
–,1
most,2
importantly,1
–,1
the,1
amount,1
of,1
coca,1
diverted,1
to,1
the,1
cocaine,1
trade.,0
As,1
"such,",2
the,2
reservation,1
would,1
weaken,2
international,2
law,1
as,1
it,1
relates,2
to,2
the,2
global,2
effort,2
to,2
tackle,2
the,2
illegal,2
drugs,2
trade,1
and,1
could,1
weaken,1
the,2
international,2
community's,3
response,1
to,1
that,1
trade.”,0
The,1
right,2
of,2
indigenous,2
communities,2
in,2
South,3
America's,5
Andean,2
region,2
to,2
chew,2
coca,2
leaf,1
was,1
removed,3
in,3
1964,2
when,2
Bolivia,2
was,2
under,2
a,2
dictatorship,1
and,1
it,1
signed,2
up,1
to,1
the,1
convention.,0
But,1
Bolivia,1
was,1
given,2
25,2
years,1
to,1
implement,1
the,1
ban.,0
This,1
expired,2
in,2
1989,1
and,1
since,2
then,1
the,2
issue,1
has,1
been,1
under,1
dispute.,0
In,1
"2011,",2
Bolivia,1
formally,1
notified,1
the,1
UN,1
of,1
its,1
withdrawal,1
from,1
the,1
convention.,0
On,1
Friday,1
it,1
reacceded,2
to,2
the,2
"convention,",2
but,1
with,1
an,1
exemption,1
from,1
the,1
prohibition,1
on,1
the,1
chewing,1
of,1
coca,1
leaves.,0
The,1
move,1
is,1
the,1
first,3
of,3
its,3
kind,2
in,2
the,2
history,2
of,2
UN,2
drug-control,8
treaties,1
and,1
has,1
sparked,1
concerns,1
that,1
other,2
countries,1
may,1
apply,1
for,1
amendments.,0
Russia,1
has,1
argued,2
that,2
the,3
move,2
will,2
lead,2
to,2
“an,4
increase,2
in,2
illegal,2
circulation,2
of,2
cocaine”,2
and,1
warned,1
that,1
“it,2
also,1
sets,1
a,1
dangerous,1
precedent,1
that,1
could,1
be,1
used,2
by,2
other,2
states,1
in,1
creating,1
a,1
more,2
liberal,1
drug-control,5
regime.”,0
The,1
British,1
parliament,1
has,1
recommended,1
that,1
Bolivia's,5
request,1
should,1
be,1
backed,2
by,2
the,2
UK,2
"government,",2
arguing,1
that,1
it,1
was,1
important,1
that,1
countries,1
remained,1
within,1
the,1
single,1
convention.,0
Bolivia's,3
re-accession,1
could,1
be,1
blocked,1
only,1
if,1
a,2
third,3
or,3
more,2
of,2
the,2
184,2
countries,2
that,2
have,2
signed,3
up,2
to,2
the,2
convention,1
opposed,1
its,1
request.,0
There,1
are,1
suspicions,1
that,1
the,2
US,2
and,2
UK,1
are,1
frantically,1
lobbying,2
other,2
countries,1
to,1
gain,2
sufficient,2
numbers,1
to,1
block,1
Bolivia's,3
request.,0
Nancie,3
"Prud'homme,",4
of,2
the,2
International,2
Center,2
on,2
Human,2
Rights,2
and,2
Drug,2
"Policy,",2
criticized,1
the,1
co-ordinated,1
opposition,1
to,1
Bolivia's,3
demands.,0
“These,1
objections,1
are,1
legally,1
"questionable,”",3
she,1
said.,0
“They,1
support,2
an,2
arbitrary,3
and,3
over-broad,8
provision,1
and,1
apply,2
international,2
drug,2
laws,1
in,1
a,1
vacuum.,0
This,1
is,1
not,1
appropriate.,0
There,1
are,2
established,2
international,2
norms,2
on,2
cultural,3
and,3
indigenous,2
"rights,",2
so,1
we,1
should,1
support,1
Bolivia's,3
efforts.”,0
The,1
decision,2
to,2
ban,2
coca,2
chewing,1
was,1
based,1
on,1
a,1
1950,1
report,1
produced,1
by,1
the,1
UN,1
Commission,2
of,2
Inquiry,1
on,1
the,1
Coca,1
"Leaf,",2
which,2
proponents,3
of,3
drug,3
liberalization,2
say,1
was,1
not,1
based,1
on,1
supporting,1
evidence.,0
In,1
an,1
interview,2
in,2
"1949,",2
the,2
head,3
of,3
the,3
"Commission,",4
Howard,3
B,2
"Fonda,",2
signaled,2
his,2
opposition,2
to,2
the,2
chewing,2
of,2
coca,2
leaves,1
before,1
his,2
inquiry,1
had,1
begun.,0
Fonda,1
told,2
an,2
interviewer:,2
“We,2
believe,1
that,1
the,2
"daily,",4
inveterate,2
use,2
of,2
coca,2
leaves,2
by,2
chewing,1
…,1
is,1
thoroughly,1
noxious,1
and,1
therefore,1
detrimental.”,0
The,1
growing,2
of,2
coca,2
leaves,1
is,1
legal,1
and,1
licensed,1
in,1
Bolivia.,0
The,1
policy,1
has,1
been,1
credited,2
with,2
a,2
fall,2
in,2
cocaine,2
production,2
in,2
the,2
"country,",2
leading,2
some,2
experts,1
to,1
see,2
the,2
Bolivian,2
model,1
as,1
a,1
way,2
forward,1
for,1
other,1
countries.,0
A,1
big,1
international,1
disagreement,1
has,1
started,2
over,2
the,2
right,2
of,2
Bolivia's,5
indigenous,2
Indian,2
tribes,1
to,1
chew,1
coca,1
"leaves,",2
the,1
main,1
ingredient,1
in,1
cocaine.,0
This,1
could,1
have,1
a,1
significant,1
effect,1
on,1
global,1
drugs,1
policy.,0
Bolivia,1
has,1
received,1
a,1
special,1
exemption,1
from,1
the,1
1961,1
Convention,2
on,2
"Drugs,",2
the,1
agreement,1
that,1
controls,1
international,1
drugs,1
policy.,0
The,1
exemption,1
allows,2
Bolivia's,5
indigenous,2
people,1
to,1
chew,1
the,1
leaves.,0
Bolivia,1
said,1
that,1
the,2
convention,1
was,1
against,1
its,1
new,1
"constitution,",4
adopted,2
in,2
"2009,",2
which,1
says,1
it,1
must,1
“protect,4
native,4
and,4
ancestral,3
coca”,4
as,2
part,2
of,2
its,2
cultural,2
heritage,1
and,1
says,1
that,1
coca,2
“in,4
its,2
natural,2
state,1
...,1
is,1
not,1
a,1
dangerous,1
drug.”,0
South,1
American,1
Indians,1
have,1
chewed,2
coca,2
leaves,1
for,1
hundreds,1
of,1
years.,0
The,1
leaves,1
give,2
energy,1
and,1
have,1
medicinal,1
qualities.,0
People,2
who,2
support,2
Bolivia's,5
position,1
said,1
that,1
defending,2
the,2
rights,2
of,2
indigenous,2
people,1
was,1
the,1
right,1
thing,1
to,1
do.,0
“The,1
Bolivian,1
move,1
is,1
very,1
"important,”",3
said,1
Danny,2
"Kushlick,",2
of,1
the,1
Transform,1
Drug,2
Policy,1
Foundation.,0
“It,1
shows,1
that,1
any,2
country,2
that,2
doesn't,4
want,2
to,2
continue,2
the,2
war,2
on,2
drugs,1
can,1
change,2
its,2
relations,1
with,1
the,1
UN,1
conventions.”,0
But,1
the,2
UN's,5
International,2
Narcotics,3
Control,2
Board,3
"(INCB),",9
which,2
checks,2
global,2
drug,2
"agreements,",2
says,1
Bolivia,1
may,1
harm,1
international,1
drug,1
controls.,0
Many,1
countries,2
–,2
including,2
the,2
"UK,",12
the,6
"US,",10
"Italy,",8
"Sweden,",6
the,3
Netherlands,2
and,2
Russia,1
–,1
do,1
not,1
want,1
to,1
give,2
Bolivia,1
what,2
it,2
is,2
asking,1
for.,0
The,1
UK,1
told,3
the,3
UN,2
that,2
it,2
“respects,4
the,2
cultural,2
importance,2
of,2
the,2
coca,2
leaf,2
in,2
"Bolivia,”",3
but,1
it,1
adds:,2
“The,3
United,2
Kingdom,1
is,1
worried,1
that,1
the,2
exemption,1
could,1
lead,1
to,1
more,1
coca,1
production,1
and,1
–,1
most,2
importantly,1
–,1
more,1
coca,1
reaching,1
the,1
cocaine,1
trade.,0
The,1
exemption,1
would,1
make,2
it,1
more,1
difficult,1
to,1
control,1
the,1
illegal,1
drugs,1
trade.”,0
The,1
right,2
of,2
indigenous,2
people,2
in,2
South,3
America's,5
Andean,2
region,2
to,2
chew,2
coca,2
leaf,1
was,1
removed,3
in,3
1964,2
when,2
Bolivia,2
was,2
under,2
a,2
dictatorship,1
and,1
it,1
signed,1
the,1
convention.,0
In,1
"2011,",2
Bolivia,1
told,2
the,2
UN,1
that,1
it,1
did,1
not,1
want,1
to,1
be,1
part,2
of,2
the,2
convention,1
any,1
more.,0
It,1
is,1
now,1
part,3
of,3
the,3
convention,2
"again,",2
but,1
with,1
an,1
exemption,1
so,2
that,1
its,2
indigenous,2
people,1
can,1
continue,1
chewing,1
coca,1
leaves.,0
The,1
exemption,1
is,1
the,1
first,1
in,1
the,1
history,1
of,1
UN,1
drug-control,5
agreements.,0
It,1
has,1
led,1
to,1
worries,1
that,1
other,2
countries,1
may,1
also,1
ask,1
for,1
exemptions.,0
Russia,1
says,2
that,2
the,3
exemption,2
will,2
lead,2
to,2
more,2
illegal,2
cocaine,1
and,1
warns,1
that,1
“it,2
also,1
sets,1
a,1
dangerous,1
example,1
that,1
could,1
be,1
used,2
by,2
other,2
states,1
in,1
creating,1
a,1
more,2
liberal,1
drug-control,5
regime.”,0
The,1
British,1
parliament,1
has,1
recommended,1
that,1
the,2
UK,2
government,1
should,1
support,1
Bolivia's,3
request.,0
It,1
says,1
that,1
it,1
is,1
important,1
that,1
countries,1
stay,1
in,1
the,1
convention.,0
Bolivia's,3
return,1
could,1
be,1
blocked,1
only,1
if,1
a,2
third,3
or,3
more,2
of,2
the,2
184,2
countries,2
that,2
have,2
signed,2
the,2
convention,1
opposed,1
the,1
exemption.,0
Some,1
people,1
believe,1
that,1
the,2
US,2
and,2
UK,1
are,1
telling,2
other,2
countries,1
that,1
they,1
should,1
block,1
Bolivia's,3
request.,0
Nancie,3
"Prud'homme,",4
of,2
the,2
International,2
Center,2
on,2
Human,2
Rights,2
and,2
Drug,2
"Policy,",2
said,1
people,1
are,1
wrong,1
to,1
oppose,1
Bolivia's,3
request.,0
“These,1
objections,1
are,1
not,1
completely,1
"legal,”",3
she,1
said.,0
She,1
added,2
"that,",4
all,3
over,3
the,3
"world,",4
it,2
has,2
become,2
the,2
norm,2
to,2
support,2
cultural,3
and,3
indigenous,2
"rights,",2
so,1
we,1
should,1
support,1
Bolivia's,3
efforts.,0
The,1
decision,2
to,2
ban,2
coca,2
chewing,1
was,1
based,1
on,1
a,1
1950,1
report,1
by,1
the,1
UN.,0
Supporters,2
of,2
drug,2
liberalization,1
say,1
the,2
report,1
was,1
not,1
based,1
on,1
any,1
evidence.,0
It,1
is,1
legal,1
to,1
grow,2
coca,2
leaves,1
in,1
Bolivia.,0
As,1
a,1
"result,",2
cocaine,2
production,1
has,1
decreased,2
in,2
the,2
country,1
and,1
some,2
experts,1
see,2
Bolivia,1
as,1
a,1
model,1
for,1
other,1
countries.,0
"Crunchy,",4
full,2
of,2
protein,1
and,1
to,1
be,1
found,1
under,1
a,1
rock,1
near,1
you.,0
Insects,1
have,1
long,1
been,1
overlooked,3
as,3
food,2
in,2
all,2
but,2
a,2
handful,2
of,2
places,2
around,2
the,2
world,1
–,1
but,1
now,1
they,1
are,1
crawling,2
closer,2
and,2
closer,1
to,1
our,1
plates.,0
Spring,2
2013,1
will,1
see,1
a,1
drive,1
towards,1
removing,2
the,2
yuck,2
factor,1
and,1
putting,2
insects,1
not,1
just,1
on,1
experimental,1
gastronomic,1
menus,1
but,1
also,1
on,1
supermarket,1
shelves.,0
In,1
"April,",2
there,1
will,1
be,1
a,1
festival,2
in,2
"London,",4
Pestival,2
2013,1
–,1
a,1
Wellcome,2
Trust-backed,5
insect,2
appreciation,1
event,1
where,1
the,2
consumption,2
of,2
creepy-crawlies,5
comes,2
high,1
on,1
the,1
agenda.,0
It,1
will,1
feature,2
a,2
two-day,8
“pop-up”,12
restaurant,2
by,2
the,2
Nordic,2
Food,2
"Lab,",2
the,1
Scandinavian,1
team,2
behind,2
the,2
Danish,2
restaurant,2
"Noma,",2
which,1
brought,3
ants,2
to,2
the,2
table,1
for,1
a,1
sellout,1
ten-day,5
run,1
at,1
Claridge's,3
hotel,2
in,2
London,1
in,1
2012.,0
In,1
"March,",2
a,2
BBC,2
documentary,1
will,1
feature,1
food,1
writer,2
Stefan,2
Gates,1
searching,2
out,1
and,1
eating,1
deep-,4
fried,1
locusts,1
and,1
barbecued,1
tarantulas.,0
"But,",2
behind,2
all,2
the,2
gimmicks,2
and,2
jokes,2
about,2
flies,2
in,2
the,2
"soup,",2
there,1
is,1
a,1
deeply,2
serious,1
message.,0
Many,1
experts,1
believe,1
there,1
is,1
a,1
clear,1
environmental,1
benefit,1
to,1
humans,1
eating,1
creepy-crawlies.,2
The,1
UN's,3
Food,2
and,2
Agriculture,1
Organization,2
(FAO),4
has,1
been,1
funding,3
projects,2
since,2
2011,1
aimed,1
at,1
promoting,1
the,1
eating,2
and,2
farming,1
of,1
insects,2
in,2
south-east,8
Asia,2
and,2
"Africa,",2
where,1
an,2
estimated,2
two,3
billion,2
people,1
already,1
eat,2
insects,2
and,2
caterpillar,2
larvae,1
as,1
a,1
regular,1
part,1
of,1
their,1
diet.,0
In,1
"2012,",2
the,2
FAO,1
published,2
a,2
list,2
of,2
"1,909",2
edible,2
species,2
of,2
insect,1
"and,",2
with,2
sponsorship,2
from,2
the,2
Dutch,2
"government,",2
plans,2
a,2
major,2
international,2
conference,2
on,2
“this,4
valuable,2
food,2
source”,2
in,1
2013.,0
Over,1
the,1
next,1
30,1
"years,",2
the,2
planet's,5
human,2
population,1
will,1
increase,1
to,1
nine,1
billion.,0
Already,1
one,2
billion,2
people,1
do,1
not,1
get,1
enough,1
food.,0
The,1
increase,1
will,1
mean,1
more,1
pressure,1
on,1
agricultural,1
"land,",10
"water,",8
"forests,",6
fisheries,2
and,2
biodiversity,2
"resources,",2
as,3
well,2
as,1
nutrients,1
and,1
energy,1
supplies.,0
The,1
cost,2
of,2
meat,1
is,1
"rising,",2
not,1
just,1
in,1
terms,2
of,2
hard,2
cash,1
but,1
also,1
in,1
terms,1
of,1
the,1
amount,2
of,2
rainforest,1
that,1
is,1
destroyed,1
for,1
grazing,1
or,1
to,1
grow,2
feedstuff,1
for,1
cattle.,0
There,1
is,2
also,1
the,1
issue,1
of,1
methane,1
excreted,1
by,1
cows.,0
The,1
livestock,1
farming,1
"contribution,",4
in,2
terms,2
of,2
greenhouse,3
gas,2
"emissions,",2
is,1
enormous,1
–,1
35%,2
of,1
the,2
planet's,3
"methane,",4
65%,4
of,2
its,2
nitrous,2
oxide,1
and,1
9%,2
of,1
the,1
carbon,1
dioxide.,0
Edible,1
insects,1
emit,3
few,3
"gases,",4
contain,2
high-quality,8
"protein,",6
vitamins,2
and,2
amino,2
"acids,",2
and,1
have,2
a,2
high,2
food-conversion,8
"rate,",2
needing,2
a,2
quarter,3
of,3
the,3
food,3
intake,3
of,3
"sheep,",4
and,2
half,2
of,2
pigs,2
and,2
"chickens,",2
to,1
produce,1
the,1
same,1
amount,1
of,1
protein.,0
They,1
emit,2
fewer,2
greenhouse,2
gases,2
and,2
less,2
ammonia,2
than,2
cows,1
and,1
can,1
be,1
grown,1
on,1
organic,1
waste.,0
China,1
is,1
already,1
successfully,1
setting,2
up,1
huge,1
maggot,1
farms.,0
Zimbabwe,1
has,2
a,2
thriving,2
mapone,2
caterpillar,2
industry,1
and,1
Laos,1
was,1
given,3
nearly,3
"$500,000",5
by,2
the,2
FAO,1
to,1
develop,1
an,1
insect-harvesting,5
project.,0
It's,2
already,1
big,1
business,3
in,3
the,3
"UK,",4
though,2
not,2
always,2
official:,2
a,2
man,1
was,1
recently,1
detained,2
by,2
Gatwick,2
customs,1
as,1
he,1
stepped,3
off,3
a,3
flight,3
from,3
Burkina,3
Faso,2
with,2
94,2
kilos,2
of,2
"mapone,",2
worth,2
nearly,2
"£40,000,",4
in,1
his,1
luggage.,0
A,1
study,2
by,2
FoodServiceWarehouse.com,1
suggested,1
that,1
swapping,3
pork,3
and,3
beef,2
for,2
crickets,2
and,2
locusts,1
could,1
help,1
to,1
reduce,2
greenhouse,3
gas,2
emissions,1
by,1
as,2
much,2
as,1
95%.,1
In,1
the,1
"West,",2
people,1
do,1
not,1
usually,1
eat,1
insects.,0
But,1
in,2
some,2
parts,2
of,2
the,2
"world,",2
insects,1
are,1
an,1
important,1
food,1
and,1
in,2
spring,2
2013,1
there,1
will,1
be,1
an,1
effort,1
to,1
show,2
people,1
that,1
eating,2
insects,1
is,1
not,1
disgusting.,0
And,1
we,1
may,1
soon,1
be,1
able,1
to,1
buy,2
insects,1
in,1
supermarkets.,0
In,1
"April,",2
there,1
will,1
be,1
a,1
festival,2
in,2
"London,",4
Pestival,2
"2013,",2
where,1
there,1
will,1
be,1
a,1
discussion,1
about,1
the,1
question,1
of,1
eating,1
insects.,0
The,1
festival,1
will,1
include,1
a,1
restaurant,1
by,1
the,1
Nordic,1
Food,1
"Lab,",2
the,1
Scandinavian,1
team,1
behind,1
the,1
Danish,1
restaurant,2
"Noma,",2
which,1
brought,3
extremely,4
popular,3
insect,3
dishes,2
to,2
Claridge's,5
hotel,2
in,2
London,1
in,1
2012.,0
In,1
"March,",2
a,2
BBC,2
documentary,1
will,1
show,1
a,1
food,1
writer,1
eating,1
deep-fried,5
locusts,1
and,1
barbecued,1
spiders.,0
"But,",2
behind,2
all,2
the,2
jokes,1
there,1
is,1
a,1
very,2
serious,1
message.,0
Many,1
experts,1
believe,1
that,1
if,2
humans,2
eat,2
"insects,",2
it,1
will,1
be,1
very,1
good,1
for,1
the,1
environment.,0
The,1
UN's,3
Food,2
and,2
Agriculture,1
Organization,2
(FAO),4
gives,2
money,1
to,1
projects,1
that,1
show,2
people,1
they,1
can,1
eat,2
and,2
farm,2
insects,1
in,1
south-east,5
Asia,1
and,1
Africa.,0
In,1
these,1
places,1
about,2
two,2
billion,2
people,1
already,1
eat,2
insects,2
and,2
larvae,1
as,1
a,1
normal,1
part,1
of,1
their,1
diet.,0
In,1
"2012,",2
the,2
FAO,1
published,2
a,2
list,2
of,2
"1,909",2
edible,2
species,2
of,2
insect,1
and,1
plans,2
a,2
major,2
international,2
conference,2
on,2
“this,4
valuable,2
food,2
source”,2
in,1
2013.,0
In,1
the,1
next,1
30,1
"years,",2
the,2
planet's,5
human,2
population,1
will,1
increase,1
to,1
nine,1
billion.,0
Already,1
one,2
billion,2
people,1
do,1
not,1
get,1
enough,1
food.,0
The,1
increase,1
will,1
put,1
more,1
pressure,1
on,1
agricultural,1
"land,",10
"water,",8
"forests,",6
fisheries,2
and,2
"resources,",2
and,1
also,1
food,2
and,2
energy,1
supplies.,0
The,1
cost,2
of,2
meat,1
is,1
increasing,0
–,0
it,1
costs,3
more,3
money,2
"now,",2
but,1
also,1
people,1
have,1
to,1
destroy,2
a,2
lot,2
of,2
rainforest,1
to,1
make,2
fields,1
or,1
to,1
grow,2
food,1
for,1
cows.,0
Cows,1
also,1
make,1
methane.,0
The,1
farming,2
of,2
"cows,",6
pigs,2
and,2
sheep,1
makes,1
very,2
large,1
amounts,2
of,2
greenhouse,2
gases,1
–,1
35%,2
of,1
the,2
planet's,3
"methane,",4
65%,4
of,2
its,2
nitrous,2
oxide,1
and,1
9%,2
of,1
the,1
carbon,1
dioxide.,0
Edible,1
insects,1
make,4
few,4
"gases,",6
contain,3
high-quality,11
"protein,",8
vitamins,3
and,3
amino,3
"acids,",4
and,2
are,2
good,2
at,2
converting,2
food,1
-,1
they,1
only,1
need,1
a,1
quarter,1
of,1
the,1
food,1
that,2
sheep,2
need,1
to,1
make,1
the,1
same,1
amount,1
of,1
protein.,0
You,1
can,1
grow,2
them,1
on,1
organic,1
waste.,0
China,1
is,1
already,1
building,1
huge,1
maggot,1
farms.,0
Zimbabwe,1
is,1
growing,1
caterpillars,1
and,1
Laos,1
is,1
developing,1
an,1
insect-harvesting,5
project.,0
One,1
study,1
says,1
that,1
eating,3
crickets,3
and,3
"locusts,",4
and,2
not,2
eating,2
pork,2
and,2
"beef,",2
could,1
help,1
to,1
reduce,2
greenhouse,3
gas,2
emissions,1
by,1
up,2
to,1
95%.,1
The,1
Moroccan,1
city,2
of,2
Ouarzazate,1
is,1
used,1
to,1
big,1
productions.,0
It,1
is,1
on,1
the,1
edge,2
of,2
the,2
Sahara,2
Desert,1
and,1
at,1
the,1
center,1
of,1
Morocco's,3
“Ouallywood”,3
film,1
industry.,0
"Now,",2
the,2
trading,2
city,1
is,1
the,1
location,1
for,1
a,1
complex,2
of,2
four,2
linked,2
solar,2
"mega-plants,",6
"which,",2
alongside,2
hydro,2
and,2
"wind,",2
will,1
help,2
provide,4
nearly,4
half,4
of,4
Morocco's,9
electricity,3
from,3
renewables,2
by,2
2020,1
"with,",2
it,1
is,1
"hoped,",2
some,1
spare,1
to,1
export,1
to,1
Europe.,0
The,1
project,1
is,1
a,1
key,1
plank,1
in,1
Morocco's,3
ambitions,1
to,1
use,2
its,2
deserts,1
to,1
become,1
a,1
global,1
solar,1
superpower.,0
When,1
the,2
full,2
complex,1
is,1
"complete,",2
it,1
will,1
be,1
the,1
largest,1
concentrated,1
solar,1
power,1
plant,2
in,2
the,2
world,1
and,1
the,2
first,2
"phase,",4
called,2
Noor,1
"1,",2
will,1
go,2
live,1
in,1
November,1
2015.,0
The,1
mirror,1
technology,2
it,2
uses,1
is,1
less,1
widespread,2
and,2
more,2
expensive,2
than,2
the,2
photovoltaic,2
panels,2
that,2
are,2
now,2
familiar,3
on,3
roofs,2
the,3
world,2
over,1
but,1
it,1
will,1
have,1
the,1
advantage,1
of,1
being,1
able,1
to,1
continue,2
producing,2
power,1
even,1
after,1
the,2
sun,1
goes,1
down.,0
As,1
engineers,1
put,3
the,3
finishing,3
touches,2
to,2
Noor,1
"1,",2
its,2
"500,000",2
crescent-shaped,8
solar,2
mirrors,1
glitter,1
across,1
the,1
desert,1
skyline.,0
The,1
800,1
rows,1
follow,3
the,3
sun,2
as,2
it,2
tracks,2
across,2
the,2
"heavens,",2
whirring,3
quietly,2
every,2
few,2
minutes,1
as,1
their,2
shadows,1
slip,1
further,1
east.,0
When,1
they,1
are,1
"finished,",2
the,2
four,2
plants,2
at,2
Ouarzazate,1
will,1
occupy,2
a,2
space,2
as,2
big,2
as,2
Morocco's,5
capital,2
"city,",4
"Rabat,",2
and,1
generate,1
580,1
mega-watts,5
(MW),7
of,2
"electricity,",2
enough,1
to,1
power,1
a,1
million,1
homes.,0
The,1
potential,2
for,2
solar,2
power,2
from,2
the,2
desert,1
has,1
been,1
known,1
for,1
decades.,0
In,1
the,1
days,2
after,2
the,2
Chernobyl,2
nuclear,2
accident,2
in,2
"1986,",2
the,2
German,2
particle,2
physicist,2
Gerhard,2
Knies,1
calculated,1
that,1
the,2
world's,5
deserts,1
receive,3
enough,3
energy,2
in,2
a,2
few,2
hours,1
to,1
provide,2
for,2
humanity's,5
power,2
needs,1
for,1
a,1
whole,1
year.,0
The,1
"challenge,",2
"though,",2
has,1
been,1
capturing,2
that,2
energy,1
and,1
transporting,2
it,1
to,1
the,1
population,1
centers,1
where,1
it,1
is,1
required.,0
Experts,1
expect,1
that,1
solar,2
energy,1
will,1
make,4
up,3
a,3
third,3
of,3
Morocco's,7
renewable,3
energy,3
supply,2
by,2
"2020,",2
with,1
wind,2
and,2
hydro,1
taking,2
the,2
same,2
share,1
each.,0
“We,1
are,1
very,1
proud,2
of,2
this,2
"project,”",3
Morocco's,5
environment,2
"minister,",4
Hakima,3
el-Haite,5
said.,0
“I,1
think,1
it,1
is,1
the,1
most,2
important,1
solar,1
plant,1
in,1
the,1
world.”,0
Technicians,1
say,1
that,1
the,2
Noor,3
2,3
and,3
3,2
"plants,",4
due,3
to,2
open,2
in,2
"2017,",2
will,1
store,3
energy,2
for,2
up,4
to,3
eight,2
hours,1
–,1
opening,1
the,1
prospect,1
of,1
24/7,1
solar,1
energy,1
in,1
the,1
Sahara,1
and,1
the,1
surrounding,1
region.,0
"But,",2
even,2
as,2
the,3
first,3
phase,3
of,3
the,3
project,2
nears,2
"completion,",2
Morocco,1
is,1
eyeing,1
grander,1
international,1
ambitions.,0
“We,1
are,1
already,1
involved,3
in,3
high,4
tension,3
transportation,3
lines,2
to,2
cover,3
the,3
full,3
south,3
of,3
Morocco,3
and,3
Mauritania,2
as,2
a,2
first,2
"step,”",3
says,1
Ahmed,2
"Baroudi,",2
manager,1
of,1
the,1
national,1
renewable,1
energy,1
investment,1
company.,0
But,1
he,1
says,1
the,2
project's,5
ultimate,2
impact,1
will,1
go,2
far,2
wider,1
–,1
even,1
as,1
far,1
as,1
the,1
Middle,1
East.,0
Whether,1
that,2
ambition,1
is,1
achieved,1
remains,2
to,2
be,2
seen,1
but,1
exporting,2
solar,2
energy,1
could,1
have,2
stabilizing,2
effects,2
within,3
and,3
between,2
"countries,",2
according,2
to,1
the,1
Moroccan,1
solar,1
energy,1
agency,1
(Masen).,1
Talks,1
are,1
ongoing,2
with,2
Tunisia,1
